x,y,pmi,count
may,no,-0.354312300224357,5
no,may,-0.354312300224357,5
a,our,-0.35442260203529385,32
our,a,-0.35442260203529385,32
warwick,you,-0.3546830843348677,10
you,warwick,-0.3546830843348677,10
my,their,-0.3551623499511757,20
their,my,-0.3551623499511757,20
his,my,-0.3565637531739778,65
my,his,-0.3565637531739778,65
from,sir,-0.35661971535199516,5
sir,from,-0.35661971535199516,5
and,buckingham,-0.3568143609270564,10
buckingham,and,-0.3568143609270564,10
ever,of,-0.35753540404372025,7
of,ever,-0.35753540404372025,7
dear,to,-0.3578377692804516,7
to,dear,-0.3578377692804516,7
are,thee,-0.35816543996913036,8
thee,are,-0.35816543996913036,8
have,lady,-0.35844850273840717,5
lady,have,-0.35844850273840717,5
what,who,-0.35856341710808903,5
who,what,-0.35856341710808903,5
it,queen,-0.358680621654624,9
queen,it,-0.358680621654624,9
lady,to,-0.3588007286148944,17
to,lady,-0.3588007286148944,17
her,they,-0.3588333655812378,6
they,her,-0.3588333655812378,6
and,gracious,-0.3590189061780899,6
gracious,and,-0.3590189061780899,6
and,friar,-0.36011699647714196,10
friar,and,-0.36011699647714196,10
and,without,-0.36011699647714196,5
without,and,-0.36011699647714196,5
again,is,-0.3618067526205623,5
is,again,-0.3618067526205623,5
little,the,-0.3620555052740332,10
the,little,-0.3620555052740332,10
clifford,the,-0.3620555052740332,7
pompey,the,-0.3620555052740332,7
the,clifford,-0.3620555052740332,7
the,pompey,-0.3620555052740332,7
edward,i,-0.3626877608561201,23
i,edward,-0.3626877608561201,23
romeo,to,-0.3627693320630165,19
to,romeo,-0.3627693320630165,19
henry,of,-0.3635343277053514,15
of,henry,-0.3635343277053514,15
his,these,-0.3640388857688564,6
his,york,-0.3640388857688564,6
these,his,-0.3640388857688564,6
york,his,-0.3640388857688564,6
some,what,-0.36414927522970286,5
what,some,-0.36414927522970286,5
first,of,-0.3642527637366884,18
of,first,-0.3642527637366884,18
henry,not,-0.36562280531855623,8
not,henry,-0.36562280531855623,8
my,york,-0.36627176720114835,12
york,my,-0.36627176720114835,12
marry,the,-0.36719514492644434,7
the,marry,-0.36719514492644434,7
could,of,-0.3678272240949866,6
of,could,-0.3678272240949866,6
cousin,to,-0.36796164220022964,6
to,cousin,-0.36796164220022964,6
of,therefore,-0.3687162612158962,8
therefore,of,-0.3687162612158962,8
king,ll,-0.368902485163934,7
ll,king,-0.368902485163934,7
in,king,-0.36892830452019754,29
king,in,-0.36892830452019754,29
go,have,-0.37109774416956376,8
have,go,-0.37109774416956376,8
myself,you,-0.3712823461543294,7
you,myself,-0.3712823461543294,7
d,tell,-0.371839902997344,5
tell,d,-0.371839902997344,5
both,not,-0.37303707372088,5
my,tranio,-0.37303707372088,5
not,both,-0.37303707372088,5
tranio,my,-0.37303707372088,5
he,heart,-0.37322337805773265,5
heart,he,-0.37322337805773265,5
as,there,-0.3741105932377557,8
there,as,-0.3741105932377557,8
be,first,-0.37424354731254367,8
first,be,-0.37424354731254367,8
first,for,-0.3747511972615243,9
for,first,-0.3747511972615243,9
i,queen,-0.3747802677762304,25
queen,i,-0.3747802677762304,25
lord,thou,-0.3749511252266202,13
thou,lord,-0.3749511252266202,13
i,marcius,-0.37620652351426254,8
marcius,i,-0.37620652351426254,8
thy,well,-0.37687842059666044,7
well,thy,-0.37687842059666044,7
a,richard,-0.37689050085431797,15
richard,a,-0.37689050085431797,15
from,o,-0.37710407517916966,6
o,from,-0.37710407517916966,6
first,this,-0.3779286236736664,7
this,first,-0.3779286236736664,7
king,thee,-0.37828499351552913,9
thee,king,-0.37828499351552913,9
and,or,-0.37839631641462534,43
or,and,-0.37839631641462534,43
lucio,you,-0.3784609307814529,5
you,lucio,-0.3784609307814529,5
go,king,-0.37999145732954626,5
king,go,-0.37999145732954626,5
i,royal,-0.38045740066792094,5
royal,i,-0.38045740066792094,5
have,is,-0.3806601498561628,39
is,have,-0.3806601498561628,39
and,richard,-0.3812167595232801,28
richard,and,-0.3812167595232801,28
but,duke,-0.38132244888042405,9
duke,but,-0.38132244888042405,9
myself,of,-0.3818379385378013,8
of,myself,-0.3818379385378013,8
of,second,-0.3818379385378013,8
second,of,-0.3818379385378013,8
duke,this,-0.3818984363413821,9
this,duke,-0.3818984363413821,9
a,peace,-0.3824513256355374,5
peace,a,-0.3824513256355374,5
duke,not,-0.38254551043462054,12
not,duke,-0.38254551043462054,12
he,they,-0.38278294119904493,11
they,he,-0.38278294119904493,11
first,in,-0.38369850955800844,11
in,first,-0.38369850955800844,11
are,thou,-0.38576649787070516,14
thou,are,-0.38576649787070516,14
hastings,to,-0.3862504279125394,6
to,hastings,-0.3862504279125394,6
edward,to,-0.38688956633827404,21
to,edward,-0.38688956633827404,21
them,your,-0.38706671083902955,10
your,them,-0.38706671083902955,10
hath,i,-0.3875945347896057,29
i,hath,-0.3875945347896057,29
edward,so,-0.3877161744258919,5
so,edward,-0.3877161744258919,5
honour,you,-0.38901111311476105,7
you,honour,-0.38901111311476105,7
first,his,-0.3901311008202462,7
his,first,-0.3901311008202462,7
give,is,-0.39014035126449725,8
is,give,-0.39014035126449725,8
such,your,-0.39101901551529317,6
your,such,-0.39101901551529317,6
in,nor,-0.3911543919376005,7
nor,in,-0.3911543919376005,7
is,thee,-0.3912817303233064,20
thee,is,-0.3912817303233064,20
claudio,i,-0.3915937667858805,5
i,claudio,-0.3915937667858805,5
king,there,-0.3920839642496565,5
there,king,-0.3920839642496565,5
love,we,-0.3931473797341787,5
we,love,-0.3931473797341787,5
king,now,-0.3932005625899686,8
king,on,-0.3932005625899686,8
now,king,-0.3932005625899686,8
on,king,-0.3932005625899686,8
juliet,of,-0.39457475994073377,8
of,juliet,-0.39457475994073377,8
are,her,-0.39476499917980346,8
her,are,-0.39476499917980346,8
duke,him,-0.39477996685163214,7
him,duke,-0.39477996685163214,7
in,lord,-0.3948348756759681,21
lord,in,-0.3948348756759681,21
first,to,-0.39511388824384447,22
to,first,-0.39511388824384447,22
soul,you,-0.39590482106266145,5
you,soul,-0.39590482106266145,5
his,them,-0.39685834803315073,9
them,his,-0.39685834803315073,9
his,your,-0.3970301077672081,32
your,his,-0.3970301077672081,32
it,warwick,-0.39778151003326423,5
warwick,it,-0.39778151003326423,5
hath,have,-0.39976466697635615,8
have,hath,-0.39976466697635615,8
friar,my,-0.4001893197644948,5
my,friar,-0.4001893197644948,5
long,the,-0.4005137570932089,9
the,long,-0.4005137570932089,9
duke,for,-0.40071530363540775,11
for,duke,-0.40071530363540775,11
himself,i,-0.4009170833006207,7
i,himself,-0.4009170833006207,7
and,first,-0.401509681635367,25
first,and,-0.401509681635367,25
duke,will,-0.40172882680696,6
will,duke,-0.40172882680696,6
is,we,-0.40234835131514557,24
we,is,-0.40234835131514557,24
gremio,i,-0.4024516943740888,5
i,gremio,-0.4024516943740888,5
be,romeo,-0.4031686478706384,6
romeo,be,-0.4031686478706384,6
are,shall,-0.40511815887348257,8
shall,are,-0.40511815887348257,8
world,you,-0.40604445241354137,6
you,world,-0.40604445241354137,6
can,is,-0.406167796698648,7
is,can,-0.406167796698648,7
as,duke,-0.40665006339623,8
duke,as,-0.40665006339623,8
most,not,-0.4067539460654419,6
not,most,-0.4067539460654419,6
again,of,-0.4069486591208324,8
of,again,-0.4069486591208324,8
on,sir,-0.40715314363622984,5
sir,on,-0.40715314363622984,5
warwick,with,-0.40747057852785507,5
with,warwick,-0.40747057852785507,5
their,thy,-0.40878246132055546,6
thy,their,-0.40878246132055546,6
our,would,-0.40923712260083844,5
would,our,-0.40923712260083844,5
buckingham,you,-0.4093723957624689,5
you,buckingham,-0.4093723957624689,5
first,i,-0.4104206240453641,22
i,first,-0.4104206240453641,22
i,people,-0.4104206240453641,6
people,i,-0.4104206240453641,6
in,pray,-0.41172723315825205,5
pray,in,-0.41172723315825205,5
i,servant,-0.413044767871513,5
servant,i,-0.413044767871513,5
henry,your,-0.4131440617384515,6
your,henry,-0.4131440617384515,6
d,duke,-0.4142295661057402,8
duke,d,-0.4142295661057402,8
him,thy,-0.4156618007887966,15
thy,him,-0.4156618007887966,15
juliet,to,-0.4156760471587336,10
to,juliet,-0.4156760471587336,10
death,you,-0.41568054145227973,12
you,death,-0.41568054145227973,12
first,is,-0.41602087024447476,9
is,first,-0.41602087024447476,9
be,make,-0.41639691360439357,8
make,be,-0.41639691360439357,8
by,duke,-0.41800007864209654,5
duke,by,-0.41800007864209654,5
our,she,-0.41807598328434725,5
she,our,-0.41807598328434725,5
i,pompey,-0.41824596155732074,5
pompey,i,-0.41824596155732074,5
but,upon,-0.41841890686334415,7
upon,but,-0.41841890686334415,7
heart,you,-0.4188456375782669,9
you,heart,-0.4188456375782669,9
it,romeo,-0.41888127307940237,6
romeo,it,-0.41888127307940237,6
queen,with,-0.41952221259659617,8
with,queen,-0.41952221259659617,8
it,king,-0.42052766626334237,19
king,it,-0.42052766626334237,19
and,duke,-0.42120227856591563,31
duke,and,-0.42120227856591563,31
that,york,-0.42259013028926895,9
york,that,-0.42259013028926895,9
should,thou,-0.42353969067213637,6
thou,should,-0.42353969067213637,6
were,will,-0.42383921738208963,5
will,were,-0.42383921738208963,5
die,of,-0.42448219367433343,6
of,die,-0.42448219367433343,6
queen,you,-0.42472666538129555,14
you,queen,-0.42472666538129555,14
bolingbroke,the,-0.42588905948050343,10
the,bolingbroke,-0.42588905948050343,10
coriolanus,in,-0.426285953329177,5
in,coriolanus,-0.426285953329177,5
as,king,-0.42676961694262877,15
king,as,-0.42676961694262877,15
a,romeo,-0.4280430233016993,10
romeo,a,-0.4280430233016993,10
and,bolingbroke,-0.4283153560860623,9
bolingbroke,and,-0.4283153560860623,9
richard,with,-0.4285703415739932,8
with,richard,-0.4285703415739932,8
head,you,-0.42882166726311133,5
you,head,-0.42882166726311133,5
a,eyes,-0.4295328857642102,5
eyes,a,-0.4295328857642102,5
lady,of,-0.42984566460888707,11
of,lady,-0.42984566460888707,11
i,juliet,-0.4309827829602533,10
juliet,i,-0.4309827829602533,10
with,york,-0.4315449729421954,6
york,with,-0.4315449729421954,6
my,we,-0.43227429139584067,33
we,my,-0.43227429139584067,33
king,than,-0.43284376465482194,5
than,king,-0.43284376465482194,5
d,do,-0.43290207297594224,13
do,d,-0.43290207297594224,13
angelo,the,-0.434606172422645,11
the,angelo,-0.434606172422645,11
away,in,-0.43572750956201856,5
in,away,-0.43572750956201856,5
his,t,-0.4357449992216026,5
t,his,-0.4357449992216026,5
he,thy,-0.43631869897353914,19
thy,he,-0.43631869897353914,19
live,of,-0.43680343088530016,6
of,live,-0.43680343088530016,6
is,shall,-0.43823444922765864,20
shall,is,-0.43823444922765864,20
as,queen,-0.43835148949244396,6
queen,as,-0.43835148949244396,6
one,your,-0.4386262571980247,8
your,one,-0.4386262571980247,8
are,he,-0.4389179608858975,14
he,are,-0.4389179608858975,14
her,thee,-0.4398422607518382,7
thee,her,-0.4398422607518382,7
shall,was,-0.4410956938107271,5
was,shall,-0.4410956938107271,5
i,warwick,-0.4426053074167654,13
warwick,i,-0.4426053074167654,13
his,thee,-0.44333413483115425,13
thee,his,-0.44333413483115425,13
i,katharina,-0.4441692071330239,6
katharina,i,-0.4441692071330239,6
richard,to,-0.4442423748902261,21
to,richard,-0.4442423748902261,21
they,your,-0.4452876557033314,10
your,they,-0.4452876557033314,10
buckingham,the,-0.4459030454428478,9
the,buckingham,-0.4459030454428478,9
have,queen,-0.4474311473443624,6
queen,have,-0.4474311473443624,6
give,with,-0.4475509361968397,6
with,give,-0.4475509361968397,6
his,thou,-0.44770535201425427,24
thou,his,-0.44770535201425427,24
his,lord,-0.448010870480532,12
lord,his,-0.448010870480532,12
duke,so,-0.45007691846490816,6
so,duke,-0.45007691846490816,6
duke,me,-0.4509370294755154,9
me,duke,-0.4509370294755154,9
i,romeo,-0.45270968616144036,16
romeo,i,-0.45270968616144036,16
king,no,-0.45345821985274176,9
no,king,-0.45345821985274176,9
in,richard,-0.4540162952743283,10
richard,in,-0.4540162952743283,10
why,with,-0.45403306372476004,7
with,why,-0.45403306372476004,7
doth,i,-0.4547400520937217,11
i,doth,-0.4547400520937217,11
all,king,-0.4553714144970223,9
king,all,-0.4553714144970223,9
was,will,-0.4554351287046361,6
will,was,-0.4554351287046361,6
i,york,-0.4556843175296425,16
york,i,-0.4556843175296425,16
our,sir,-0.45685767170897906,5
sir,our,-0.45685767170897906,5
and,lucentio,-0.45702700948519837,6
lucentio,and,-0.45702700948519837,6
nay,of,-0.45755865247591954,6
of,nay,-0.45755865247591954,6
first,with,-0.4576371879935853,7
with,first,-0.4576371879935853,7
for,york,-0.4578034516352024,6
york,for,-0.4578034516352024,6
duke,in,-0.4590242307613924,12
in,duke,-0.4590242307613924,12
but,but,-0.46044606179387854,24
he,thou,-0.4625591760347467,24
thou,he,-0.4625591760347467,24
king,well,-0.46425222890644613,5
well,king,-0.46425222890644613,5
their,you,-0.4645580745072918,16
you,their,-0.4645580745072918,16
edward,your,-0.464616035823556,6
your,edward,-0.464616035823556,6
paulina,the,-0.4647178471711809,5
the,paulina,-0.4647178471711809,5
buckingham,i,-0.4651099354729653,7
i,buckingham,-0.4651099354729653,7
not,queen,-0.4653994589782158,8
queen,not,-0.4653994589782158,8
marcius,the,-0.46614410290921304,8
the,marcius,-0.46614410290921304,8
second,the,-0.46679085579404617,11
the,second,-0.46679085579404617,11
me,queen,-0.4668441883884974,7
queen,me,-0.4668441883884974,7
she,thy,-0.46836815130479953,6
thy,she,-0.46836815130479953,6
he,she,-0.4731264730842954,9
she,he,-0.4731264730842954,9
duke,have,-0.47372166822583517,7
have,duke,-0.47372166822583517,7
know,with,-0.4752223627946981,7
with,know,-0.4752223627946981,7
king,o,-0.48111442860516507,7
o,king,-0.48111442860516507,7
coriolanus,to,-0.48345882257568806,9
to,coriolanus,-0.48345882257568806,9
in,romeo,-0.48397951865177147,7
romeo,in,-0.48397951865177147,7
go,is,-0.4845031752586738,9
is,go,-0.4845031752586738,9
king,they,-0.4856018138176217,5
they,king,-0.4856018138176217,5
their,your,-0.48580533489349403,8
your,their,-0.48580533489349403,8
but,father,-0.48861885389167914,5
father,but,-0.48861885389167914,5
a,second,-0.49048931170563603,5
second,a,-0.49048931170563603,5
camillo,the,-0.4908546626955713,7
the,camillo,-0.4908546626955713,7
i,us,-0.4928795798542249,20
us,i,-0.4928795798542249,20
d,go,-0.4945363256354555,6
go,d,-0.4945363256354555,6
their,this,-0.4956289513580471,7
this,their,-0.4956289513580471,7
his,thy,-0.4960984932499507,16
thy,his,-0.4960984932499507,16
petruchio,you,-0.49622108276262933,6
you,petruchio,-0.49622108276262933,6
of,thus,-0.4978218324931748,7
thus,of,-0.4978218324931748,7
a,own,-0.498176140371927,5
own,a,-0.498176140371927,5
to,york,-0.49836952870580953,14
york,to,-0.49836952870580953,14
me,york,-0.5000562478040347,5
york,me,-0.5000562478040347,5
henry,in,-0.5000934726230148,7
in,henry,-0.5000934726230148,7
duke,i,-0.5042297509427611,23
i,duke,-0.5042297509427611,23
henry,my,-0.5043498264124895,9
my,henry,-0.5043498264124895,9
romeo,with,-0.5077515876216181,5
with,romeo,-0.5077515876216181,5
do,king,-0.508021270914988,7
king,do,-0.508021270914988,7
nay,to,-0.5086231630713626,7
to,nay,-0.5086231630713626,7
his,she,-0.5094251715111842,8
she,his,-0.5094251715111842,8
in,upon,-0.5119149559275444,9
upon,in,-0.5119149559275444,9
are,it,-0.5140658389155545,13
it,are,-0.5140658389155545,13
and,camillo,-0.5144702583710682,6
camillo,and,-0.5144702583710682,6
gloucester,in,-0.5167855992988853,6
in,gloucester,-0.5167855992988853,6
juliet,my,-0.5176614916874402,5
my,juliet,-0.5176614916874402,5
grumio,the,-0.5184027061339573,5
the,grumio,-0.5184027061339573,5
and,hortensio,-0.5228442939748417,5
hortensio,and,-0.5228442939748417,5
her,king,-0.5240290221512702,7
king,her,-0.5240290221512702,7
go,his,-0.5255601954650585,6
his,go,-0.5255601954650585,6
i,richard,-0.526495900322359,18
richard,i,-0.526495900322359,18
menenius,my,-0.5275886549204515,5
my,menenius,-0.5275886549204515,5
a,their,-0.5278136347294483,13
their,a,-0.5278136347294483,13
in,warwick,-0.5298265452362465,5
warwick,in,-0.5298265452362465,5
not,richard,-0.5324395349332995,7
richard,not,-0.5324395349332995,7
his,why,-0.532655012229659,5
why,his,-0.532655012229659,5
my,us,-0.5381656034231869,11
us,my,-0.5381656034231869,11
is,would,-0.5387105366689156,10
would,is,-0.5387105366689156,10
a,edward,-0.5413864419187222,9
edward,a,-0.5413864419187222,9
duke,what,-0.5416258448121506,5
what,duke,-0.5416258448121506,5
me,richard,-0.5428391069965077,6
richard,me,-0.5428391069965077,6
as,what,-0.5437720273466484,15
what,as,-0.5437720273466484,15
richard,that,-0.5445542355293668,9
that,richard,-0.5445542355293668,9
their,what,-0.5462118904037475,5
what,their,-0.5462118904037475,5
may,thou,-0.5497781804750137,5
thou,may,-0.5497781804750137,5
away,of,-0.5509803376381546,6
of,away,-0.5509803376381546,6
edward,in,-0.5515654467081194,7
in,edward,-0.5515654467081194,7
angelo,of,-0.5537732378223248,5
of,angelo,-0.5537732378223248,5
in,york,-0.5539009396505868,6
york,in,-0.5539009396505868,6
o,our,-0.5565232775837784,5
our,o,-0.5565232775837784,5
are,will,-0.5566307867927032,7
will,are,-0.5566307867927032,7
did,is,-0.5624052024671257,6
is,did,-0.5624052024671257,6
my,petruchio,-0.5629166172621944,5
petruchio,my,-0.5629166172621944,5
for,from,-0.5642716713471606,10
from,for,-0.5642716713471606,10
it,their,-0.565648447183375,7
their,it,-0.565648447183375,7
king,so,-0.5671064850193632,9
so,king,-0.5671064850193632,9
and,katharina,-0.569956838620483,5
katharina,and,-0.569956838620483,5
richard,the,-0.5706759891566344,20
the,richard,-0.5706759891566344,20
duke,with,-0.570751470086369,7
with,duke,-0.570751470086369,7
duke,my,-0.5724250539759351,12
my,duke,-0.5724250539759351,12
i,we,-0.5740749111840231,39
we,i,-0.5740749111840231,39
his,their,-0.5747782181352401,6
their,his,-0.5747782181352401,6
henry,to,-0.5784556409394639,12
to,henry,-0.5784556409394639,12
lucentio,the,-0.5795394494879396,5
the,lucentio,-0.5795394494879396,5
he,richard,-0.5800380610770715,5
richard,he,-0.5800380610770715,5
and,capulet,-0.5858960397219307,5
capulet,and,-0.5858960397219307,5
a,duke,-0.5957782562864631,11
duke,a,-0.5957782562864631,11
me,our,-0.6275811778253519,10
our,me,-0.6275811778253519,10
a,warwick,-0.6287920098719175,5
warwick,a,-0.6287920098719175,5
d,ll,-0.6295753891480812,6
ll,d,-0.6295753891480812,6
i,petruchio,-0.6311398685207507,7
petruchio,i,-0.6311398685207507,7
henry,i,-0.6315509376303835,11
i,henry,-0.6315509376303835,11
bolingbroke,i,-0.6369814757495341,5
i,bolingbroke,-0.6369814757495341,5
gloucester,that,-0.6407472950408736,5
that,gloucester,-0.6407472950408736,5
first,not,-0.6496424700534429,5
not,first,-0.6496424700534429,5
a,york,-0.6528664042862578,6
